Order_ID,Order_Date,Region,City,Product_ID,Product_Name,Category,Product_Tier,Channel,Customer_Segment,Quantity,Unit_Price,Discount_Pct,Sales,Gross_Margin_Pct,Gross_Profit
ORD10186,2025-10-05,North,Delhi,P004,Mechanical Keyboard,Accessories,Mid,Corporate,Consumer,1,5464.61,16.95,4538.24,22.67,1028.95
ORD10187,2025-07-18,East,Patna,P012,Smartphone X,Electronics,Premium,Retail,Consumer,4,60902.52,0.0,243610.08,17.81,43387.67
ORD10188,2023-11-13,West,Ahmedabad,P002,Laptop Air 13,Electronics,Mid,Retail,SMB,3,66300.81,14.01,171028.78,16.62,28416.67
ORD10189,2024-07-26,North,Lucknow,P006,Office Chair,Furniture,Premium,Online,Consumer,2,18178.11,7.18,33744.04,24.94,8414.93
ORD10190,2024-04-28,East,Kolkata,P011,Tablet 10,Electronics,Mid,Online,Enterprise,1,23984.67,16.17,20105.62,16.22,3260.28
ORD10191,2025-01-04,North,Jaipur,P005,4K Monitor,Electronics,Premium,Online,Consumer,2,32188.16,0.0,64376.32,19.92,12823.75
ORD10192,2025-07-20,North,Lucknow,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,2,5321.98,7.44,9852.42,33.0,3251.24
ORD10193,2023-02-13,North,Jaipur,P004,Mechanical Keyboard,Accessories,Mid,Corporate,SMB,2,5462.55,9.0,9942.0,26.28,2612.71
ORD10194,2024-02-25,North,Lucknow,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,2,5706.35,7.14,10597.41,32.6,3454.9
ORD10195,2024-04-22,East,Kolkata,P010,Webcam HD,Accessories,Budget,Online,Enterprise,1,4733.63,13.55,4092.1,27.23,1114.42
ORD10196,2023-10-24,South,Hyderabad,P005,4K Monitor,Electronics,Premium,Retail,Consumer,3,31942.72,7.94,88224.01,17.57,15499.77
ORD10197,2023-02-22,South,Bengaluru,P006,Office Chair,Furniture,Premium,Retail,Consumer,2,17534.27,5.41,33171.02,24.68,8187.28
ORD10198,2024-10-25,North,Delhi,P005,4K Monitor,Electronics,Premium,Online,SMB,1,32111.47,12.02,28252.4,16.2,4578.24
ORD10199,2025-12-13,North,Lucknow,P002,Laptop Air 13,Electronics,Mid,Online,SMB,3,65655.51,6.08,184991.16,18.97,35086.93
ORD10200,2025-11-17,North,Jaipur,P009,USB-C Hub,Accessories,Budget,Online,SMB,2,2165.69,12.9,3772.67,26.35,994.12
ORD10201,2025-12-03,East,Bhubaneswar,P011,Tablet 10,Electronics,Mid,Corporate,Consumer,3,24218.98,16.68,60540.02,18.15,10990.35
ORD10202,2025-09-07,West,Pune,P011,Tablet 10,Electronics,Mid,Online,SMB,2,24118.54,9.74,43538.44,18.45,8033.37
ORD10203,2025-06-27,North,Delhi,P006,Office Chair,Furniture,Premium,Retail,Consumer,2,17484.14,13.35,30299.87,21.2,6424.18
ORD10204,2024-07-17,East,Bhubaneswar,P010,Webcam HD,Accessories,Budget,Online,Consumer,1,4492.78,6.61,4196.0,30.96,1299.02
ORD10205,2025-05-31,North,Lucknow,P002,Laptop Air 13,Electronics,Mid,Corporate,SMB,6,65926.17,20.71,313632.65,13.91,43618.5
ORD10206,2024-03-16,West,Pune,P004,Mechanical Keyboard,Accessories,Mid,Online,SMB,2,5476.2,12.86,9544.0,27.96,2668.07
ORD10207,2025-03-27,West,Ahmedabad,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,2,67522.91,6.02,126920.44,17.9,22713.52
ORD10208,2024-06-06,East,Kolkata,P011,Tablet 10,Electronics,Mid,Corporate,Consumer,1,24101.82,14.63,20574.74,13.69,2816.9
ORD10209,2023-06-24,North,Jaipur,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,3,66829.94,6.27,187926.85,19.74,37089.21
ORD10210,2023-09-24,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Retail,SMB,2,2256.24,5.91,4245.78,31.14,1322.17
ORD10211,2025-04-21,East,Patna,P007,Standing Desk,Furniture,Premium,Corporate,SMB,5,28196.83,19.42,113611.84,14.51,16484.18
ORD10212,2024-08-12,East,Bhubaneswar,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,1,64693.04,5.72,60993.68,21.85,13327.39
ORD10213,2025-09-14,South,Bengaluru,P006,Office Chair,Furniture,Premium,Retail,Consumer,1,17557.08,2.08,17191.46,28.6,4917.15
ORD10214,2024-07-24,South,Chennai,P009,USB-C Hub,Accessories,Budget,Corporate,SMB,3,2166.82,13.22,5641.0,19.87,1120.97
ORD10215,2023-02-23,East,Kolkata,P003,Wireless Headphones,Accessories,Mid,Online,SMB,1,7096.43,5.64,6696.29,32.22,2157.73
ORD10216,2024-11-26,East,Kolkata,P003,Wireless Headphones,Accessories,Mid,Corporate,SMB,1,7244.55,17.0,6012.95,22.51,1353.79
ORD10217,2025-03-31,North,Delhi,P012,Smartphone X,Electronics,Premium,Retail,Consumer,1,58201.86,8.12,53473.64,15.7,8396.95
ORD10218,2025-12-22,South,Chennai,P007,Standing Desk,Furniture,Premium,Online,Consumer,2,27018.18,11.73,47699.04,21.7,10350.17
ORD10219,2024-09-30,East,Patna,P010,Webcam HD,Accessories,Budget,Online,Consumer,3,4600.68,6.77,12868.03,29.75,3827.87
ORD10220,2023-11-19,North,Lucknow,P002,Laptop Air 13,Electronics,Mid,Online,SMB,1,63642.56,15.61,53704.88,19.27,10350.6
ORD10221,2025-09-21,West,Pune,P005,4K Monitor,Electronics,Premium,Online,Consumer,1,32331.04,12.85,28175.86,14.6,4113.08
ORD10222,2024-12-07,West,Mumbai,P005,4K Monitor,Electronics,Premium,Retail,SMB,1,32979.67,5.42,31193.55,21.94,6844.93
ORD10223,2025-12-15,East,Kolkata,P004,Mechanical Keyboard,Accessories,Mid,Online,SMB,2,5854.71,9.6,10585.0,28.27,2992.58
ORD10224,2023-01-16,South,Chennai,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,4,5541.62,13.38,19201.48,26.68,5123.29
ORD10225,2024-08-15,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,2,92589.95,7.38,171509.12,14.77,25333.54
ORD10226,2023-09-22,West,Ahmedabad,P012,Smartphone X,Electronics,Premium,Online,SMB,1,56899.39,4.49,54343.32,15.59,8471.84
ORD10227,2024-12-26,North,Jaipur,P012,Smartphone X,Electronics,Premium,Online,Consumer,3,61070.89,12.08,161077.25,9.24,14890.49
ORD10228,2023-06-09,East,Patna,P007,Standing Desk,Furniture,Premium,Retail,SMB,5,28067.5,0.45,139706.85,23.53,32869.16
ORD10229,2025-05-05,East,Kolkata,P007,Standing Desk,Furniture,Premium,Online,Consumer,3,28056.89,5.88,79219.19,24.61,19499.61
ORD10230,2025-07-31,East,Kolkata,P007,Standing Desk,Furniture,Premium,Retail,Consumer,4,27235.38,4.62,103908.98,21.89,22745.41
ORD10231,2025-03-31,North,Jaipur,P005,4K Monitor,Electronics,Premium,Retail,Consumer,6,32289.34,3.63,186710.43,20.91,39045.28
ORD10232,2023-12-11,North,Lucknow,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,23357.64,12.62,20409.73,14.46,2950.64
ORD10233,2024-12-16,East,Patna,P011,Tablet 10,Electronics,Mid,Retail,Consumer,1,24424.85,6.39,22863.53,17.96,4105.75
ORD10234,2023-10-27,East,Kolkata,P003,Wireless Headphones,Accessories,Mid,Retail,SMB,4,7014.32,0.0,28057.28,31.82,8928.39
ORD10235,2023-06-04,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Online,SMB,5,2452.77,9.21,11134.0,33.9,3774.29
ORD10236,2025-07-08,East,Patna,P006,Office Chair,Furniture,Premium,Online,Consumer,4,19109.19,5.96,71883.52,24.18,17383.92
ORD10237,2025-06-24,East,Bhubaneswar,P010,Webcam HD,Accessories,Budget,Online,Consumer,2,4465.66,5.21,8466.27,30.04,2543.19
ORD10238,2024-09-27,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,1,96205.92,9.16,87394.78,15.06,13161.6
ORD10239,2023-06-07,North,Lucknow,P010,Webcam HD,Accessories,Budget,Online,Consumer,2,4483.79,5.77,8449.88,28.65,2420.67
ORD10240,2023-03-26,West,Ahmedabad,P011,Tablet 10,Electronics,Mid,Online,SMB,2,23586.8,12.7,41182.7,15.9,6549.04
ORD10241,2025-10-23,South,Bengaluru,P008,Desk Lamp,Furniture,Budget,Online,Enterprise,1,2474.32,12.46,2165.93,30.48,660.26
ORD10242,2024-12-04,North,Lucknow,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,24009.41,6.82,22372.07,17.94,4012.99
ORD10243,2025-06-15,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Retail,Consumer,4,2251.39,0.0,9005.55,27.54,2480.09
ORD10244,2024-08-02,West,Pune,P006,Office Chair,Furniture,Premium,Retail,Consumer,3,17740.57,4.99,50566.72,20.59,10412.91
ORD10245,2024-11-16,North,Jaipur,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,1,63705.78,9.88,57409.14,18.76,10769.81
ORD10246,2024-05-31,South,Chennai,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,1,63384.58,0.97,62772.18,23.41,14696.8
ORD10247,2024-12-17,East,Patna,P012,Smartphone X,Electronics,Premium,Retail,Consumer,3,57941.87,0.63,172728.38,19.76,34123.55
ORD10248,2023-06-23,East,Patna,P007,Standing Desk,Furniture,Premium,Retail,Consumer,2,29029.82,2.12,56830.56,23.46,13331.83
ORD10249,2023-09-19,North,Lucknow,P011,Tablet 10,Electronics,Mid,Online,Consumer,5,23707.25,13.05,103066.49,19.71,20309.55
ORD10250,2025-01-12,East,Kolkata,P004,Mechanical Keyboard,Accessories,Mid,Online,SMB,4,5336.2,7.27,19792.11,31.11,6157.72
ORD10251,2024-01-29,South,Bengaluru,P003,Wireless Headphones,Accessories,Mid,Online,SMB,3,6920.41,11.07,18463.72,24.47,4517.89
ORD10252,2023-07-27,North,Lucknow,P006,Office Chair,Furniture,Premium,Corporate,SMB,2,17528.89,21.84,27399.53,16.95,4644.61
ORD10253,2025-02-10,South,Bengaluru,P003,Wireless Headphones,Accessories,Mid,Retail,SMB,1,7125.82,11.34,6318.06,27.56,1741.15
ORD10254,2023-12-06,West,Mumbai,P007,Standing Desk,Furniture,Premium,Online,SMB,2,28196.83,6.59,52674.82,19.71,10380.6
ORD10255,2025-06-28,East,Patna,P008,Desk Lamp,Furniture,Budget,Online,Consumer,3,2612.45,16.55,6540.26,30.24,1977.76
ORD10256,2025-08-18,South,Chennai,P011,Tablet 10,Electronics,Mid,Corporate,Enterprise,1,24334.09,23.67,18574.11,9.6,1783.6
ORD10257,2025-08-03,East,Bhubaneswar,P009,USB-C Hub,Accessories,Budget,Online,Enterprise,1,2092.87,7.18,1942.59,27.09,526.32
ORD10258,2024-02-13,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Retail,Enterprise,1,95499.87,11.66,84360.15,13.29,11209.97
ORD10259,2023-07-30,North,Jaipur,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,6,67611.94,4.88,385871.23,22.2,85660.58
ORD10260,2025-11-17,South,Chennai,P002,Laptop Air 13,Electronics,Mid,Corporate,Consumer,2,65530.2,19.31,105756.63,13.44,14209.18
ORD10261,2025-07-12,East,Kolkata,P007,Standing Desk,Furniture,Premium,Online,Consumer,1,27939.87,9.58,25264.54,21.2,5355.18
ORD10262,2024-04-27,West,Mumbai,P006,Office Chair,Furniture,Premium,Online,Consumer,2,18138.97,12.6,31706.71,24.13,7651.99
ORD10263,2023-07-22,East,Kolkata,P003,Wireless Headphones,Accessories,Mid,Online,Enterprise,2,7109.12,23.15,10926.55,19.86,2169.84
ORD10264,2025-08-25,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Online,Consumer,2,2486.94,14.05,4274.99,28.74,1228.68
ORD10265,2023-06-12,North,Jaipur,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,2,5698.89,9.24,10344.72,28.99,2999.15
ORD10266,2025-12-16,West,Mumbai,P005,4K Monitor,Electronics,Premium,Online,Consumer,2,31372.08,5.0,59604.45,20.41,12168.07
ORD10267,2024-05-03,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Online,Consumer,3,4458.06,13.25,11602.0,29.82,3459.79
ORD10268,2025-10-20,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Retail,SMB,3,2116.09,4.2,6081.54,29.96,1822.13
ORD10269,2024-08-19,West,Mumbai,P010,Webcam HD,Accessories,Budget,Online,SMB,1,4787.8,7.52,4427.92,28.85,1277.46
ORD10270,2024-01-19,North,Lucknow,P006,Office Chair,Furniture,Premium,Online,Consumer,4,17718.84,10.83,63199.23,23.53,14872.91
ORD10271,2025-11-05,North,Jaipur,P008,Desk Lamp,Furniture,Budget,Online,Consumer,2,2471.67,9.23,4486.87,34.17,1533.37
ORD10272,2025-02-03,East,Patna,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,3,93297.55,14.3,239871.15,8.78,21050.74
ORD10273,2024-05-08,North,Lucknow,P012,Smartphone X,Electronics,Premium,Retail,Consumer,1,56020.08,8.16,51448.69,13.85,7127.48
ORD10274,2024-12-22,East,Patna,P003,Wireless Headphones,Accessories,Mid,Retail,SMB,3,7200.8,8.6,19745.58,26.72,5276.99
ORD10275,2025-09-07,South,Bengaluru,P002,Laptop Air 13,Electronics,Mid,Retail,Enterprise,3,63091.49,4.65,180470.75,20.49,36981.69
ORD10276,2023-03-17,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Retail,Enterprise,3,97453.29,14.47,250051.08,11.69,29230.44
ORD10277,2024-10-08,East,Patna,P007,Standing Desk,Furniture,Premium,Corporate,Consumer,3,27963.85,11.0,74664.62,19.32,14425.94
ORD10278,2024-06-02,North,Lucknow,P004,Mechanical Keyboard,Accessories,Mid,Online,Enterprise,4,5362.72,13.3,18598.57,28.23,5250.36
ORD10279,2023-04-08,East,Bhubaneswar,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,3,64669.03,5.55,183241.04,19.37,35489.23
ORD10280,2025-03-30,West,Pune,P006,Office Chair,Furniture,Premium,Corporate,Consumer,2,17863.28,12.28,31339.68,24.07,7543.18
ORD10281,2025-10-15,East,Patna,P005,4K Monitor,Electronics,Premium,Retail,SMB,1,31988.78,3.63,30826.74,20.19,6222.38
ORD10282,2023-06-11,West,Ahmedabad,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,3,7043.24,4.91,20092.17,29.46,5918.45
ORD10283,2023-06-13,East,Patna,P005,4K Monitor,Electronics,Premium,Online,SMB,2,31576.76,2.97,61278.78,21.8,13356.92
ORD10284,2025-05-22,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Online,Consumer,2,2505.0,4.36,4791.78,36.23,1736.09
ORD10285,2024-12-23,West,Pune,P011,Tablet 10,Electronics,Mid,Corporate,Enterprise,1,23674.9,19.08,19157.82,13.65,2614.19
ORD10286,2023-06-03,West,Pune,P009,USB-C Hub,Accessories,Budget,Retail,SMB,2,2223.58,3.98,4270.31,29.06,1240.96
ORD10287,2023-03-05,South,Hyderabad,P011,Tablet 10,Electronics,Mid,Retail,Consumer,1,25086.9,7.71,23153.29,18.61,4309.29
ORD10288,2023-05-18,South,Hyderabad,P006,Office Chair,Furniture,Premium,Online,Enterprise,1,17798.23,11.27,15792.47,25.42,4014.42
ORD10289,2023-03-08,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Corporate,Consumer,3,2503.56,22.29,5836.74,24.58,1434.49
ORD10290,2023-06-07,South,Hyderabad,P006,Office Chair,Furniture,Premium,Online,SMB,2,17782.77,9.74,32103.22,20.93,6719.12
ORD10291,2024-05-26,North,Delhi,P012,Smartphone X,Electronics,Premium,Online,Consumer,2,58741.55,8.38,107640.52,13.96,15030.51
ORD10292,2023-08-30,East,Bhubaneswar,P012,Smartphone X,Electronics,Premium,Online,Enterprise,1,57911.49,14.86,49307.94,8.5,4193.37
ORD10293,2024-08-07,West,Mumbai,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,3,65821.31,14.67,168490.55,18.29,30811.93
ORD10294,2023-12-20,West,Mumbai,P011,Tablet 10,Electronics,Mid,Corporate,Enterprise,3,24217.54,18.44,59253.04,15.32,9077.16
ORD10295,2024-12-12,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Online,Consumer,4,2153.45,12.18,7564.53,22.14,1674.93
ORD10296,2023-11-19,South,Chennai,P009,USB-C Hub,Accessories,Budget,Online,Enterprise,4,2169.94,19.63,6975.51,18.27,1274.6
ORD10297,2023-10-12,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,2,92464.61,19.28,149272.35,9.44,14089.59
ORD10298,2025-08-15,South,Hyderabad,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,5,64695.89,16.35,270574.41,16.78,45399.86
ORD10299,2025-09-07,West,Pune,P010,Webcam HD,Accessories,Budget,Online,Enterprise,1,4791.33,20.34,3816.62,23.85,910.44
ORD10300,2023-06-01,West,Pune,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,23516.78,11.47,20820.32,17.77,3699.2
ORD10301,2024-01-08,South,Chennai,P009,USB-C Hub,Accessories,Budget,Corporate,Consumer,4,2193.51,21.93,6850.14,14.12,967.3
ORD10302,2023-09-12,South,Chennai,P003,Wireless Headphones,Accessories,Mid,Online,Enterprise,3,7147.11,12.26,18811.59,26.24,4935.88
ORD10303,2024-04-06,East,Patna,P005,4K Monitor,Electronics,Premium,Retail,Consumer,1,31262.07,4.24,29937.47,22.58,6759.07
ORD10304,2024-07-16,South,Hyderabad,P005,4K Monitor,Electronics,Premium,Retail,Consumer,4,32030.36,4.55,122292.48,19.74,24142.64
ORD10305,2023-12-12,South,Bengaluru,P011,Tablet 10,Electronics,Mid,Retail,Enterprise,1,23327.17,16.38,19507.11,13.27,2588.49
ORD10306,2024-11-22,North,Delhi,P002,Laptop Air 13,Electronics,Mid,Online,SMB,4,63374.46,12.36,222167.56,15.98,35507.94
ORD10307,2024-06-26,South,Hyderabad,P007,Standing Desk,Furniture,Premium,Retail,Consumer,1,27078.28,10.63,24200.11,20.46,4950.5
ORD10308,2024-08-16,East,Bhubaneswar,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,4,5481.76,9.0,19952.83,28.29,5645.43
ORD10309,2024-09-01,West,Mumbai,P012,Smartphone X,Electronics,Premium,Online,Consumer,3,57868.73,7.59,160427.69,14.42,23137.69
ORD10310,2025-09-18,West,Mumbai,P006,Office Chair,Furniture,Premium,Retail,Consumer,2,18088.19,6.86,33695.67,24.8,8356.22
ORD10311,2024-10-15,East,Bhubaneswar,P003,Wireless Headphones,Accessories,Mid,Retail,Consumer,1,6907.82,10.0,6217.11,27.69,1721.36
ORD10312,2023-08-06,East,Kolkata,P008,Desk Lamp,Furniture,Budget,Online,Consumer,1,2443.08,8.26,2241.26,33.62,753.55
ORD10313,2023-10-16,North,Delhi,P005,4K Monitor,Electronics,Premium,Corporate,Enterprise,1,31762.99,12.52,27787.34,12.22,3396.83
ORD10314,2025-05-06,South,Bengaluru,P006,Office Chair,Furniture,Premium,Corporate,SMB,2,18427.64,19.51,29666.08,20.35,6037.2
ORD10315,2024-01-24,South,Chennai,P009,USB-C Hub,Accessories,Budget,Online,Enterprise,2,2164.29,18.3,3536.26,20.08,710.16
ORD10316,2025-10-15,North,Delhi,P007,Standing Desk,Furniture,Premium,Online,Enterprise,3,28243.27,12.9,73801.33,20.0,14760.56
ORD10317,2024-03-16,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,1,96524.59,11.19,85720.4,15.02,12874.9
ORD10318,2025-08-21,East,Patna,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,2,96214.11,18.09,157610.44,12.52,19734.3
ORD10319,2024-06-25,East,Bhubaneswar,P006,Office Chair,Furniture,Premium,Online,Consumer,4,18352.29,5.44,69419.29,23.27,16155.81
ORD10320,2024-02-03,East,Patna,P005,4K Monitor,Electronics,Premium,Online,Consumer,4,32034.88,10.14,115151.66,19.48,22427.45
ORD10321,2024-07-26,North,Delhi,P002,Laptop Air 13,Electronics,Mid,Online,SMB,1,62854.96,6.66,58669.53,19.24,11285.92
ORD10322,2024-11-25,East,Kolkata,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,1,5306.63,5.83,4997.08,31.64,1581.18
ORD10323,2023-03-24,North,Delhi,P003,Wireless Headphones,Accessories,Mid,Retail,SMB,2,7001.2,5.08,13291.39,31.16,4141.5
ORD10324,2025-11-29,West,Mumbai,P010,Webcam HD,Accessories,Budget,Corporate,Consumer,2,4481.99,13.4,7762.7,27.84,2160.96
ORD10325,2024-10-14,South,Chennai,P010,Webcam HD,Accessories,Budget,Retail,Consumer,1,4530.22,2.01,4439.08,33.08,1468.44
ORD10326,2024-11-19,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Online,SMB,4,4420.3,0.27,17633.48,31.13,5488.74
ORD10327,2025-01-24,East,Patna,P002,Laptop Air 13,Electronics,Mid,Corporate,SMB,4,64118.64,20.15,204806.2,13.18,26994.84
ORD10328,2023-02-24,West,Pune,P011,Tablet 10,Electronics,Mid,Retail,SMB,1,23500.62,3.23,22740.73,17.25,3921.66
ORD10329,2024-04-11,North,Lucknow,P008,Desk Lamp,Furniture,Budget,Online,SMB,1,2469.32,16.85,2053.33,29.66,608.94
ORD10330,2025-02-17,South,Hyderabad,P004,Mechanical Keyboard,Accessories,Mid,Online,Enterprise,3,5528.42,14.24,14223.1,28.53,4058.23
ORD10331,2023-08-14,South,Bengaluru,P008,Desk Lamp,Furniture,Budget,Online,Consumer,2,2506.78,4.85,4770.25,35.27,1682.51
ORD10332,2024-02-22,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Corporate,Enterprise,2,4279.57,20.06,6841.88,24.28,1661.47
ORD10333,2023-05-08,South,Hyderabad,P004,Mechanical Keyboard,Accessories,Mid,Retail,Enterprise,5,5349.49,6.75,24941.3,30.81,7683.83
ORD10334,2025-09-06,West,Pune,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,5,6678.76,16.45,27900.39,25.06,6991.98
ORD10335,2024-12-26,East,Patna,P008,Desk Lamp,Furniture,Budget,Online,Consumer,4,2486.57,5.02,9446.54,34.68,3276.26
ORD10336,2024-09-03,South,Chennai,P005,4K Monitor,Electronics,Premium,Retail,SMB,1,33048.25,9.51,29905.86,19.28,5766.62
ORD10337,2025-09-28,East,Bhubaneswar,P006,Office Chair,Furniture,Premium,Retail,Enterprise,1,17637.36,3.42,17033.36,27.85,4744.34
ORD10338,2024-07-14,East,Kolkata,P010,Webcam HD,Accessories,Budget,Retail,Consumer,1,4497.03,13.27,3900.27,27.21,1061.1
ORD10339,2025-03-19,East,Kolkata,P005,4K Monitor,Electronics,Premium,Online,Enterprise,1,31988.44,12.87,27872.25,15.91,4433.38
ORD10340,2023-06-11,East,Bhubaneswar,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,23946.98,10.03,21545.36,16.82,3623.52
ORD10341,2024-02-18,East,Patna,P012,Smartphone X,Electronics,Premium,Online,Consumer,1,60318.04,8.84,54988.69,14.15,7781.0
ORD10342,2024-05-05,South,Bengaluru,P011,Tablet 10,Electronics,Mid,Corporate,Consumer,2,24143.75,14.67,41203.55,16.56,6822.64
ORD10343,2024-04-21,North,Delhi,P007,Standing Desk,Furniture,Premium,Online,Consumer,4,27211.26,2.93,105654.74,21.24,22439.86
ORD10344,2023-10-09,North,Lucknow,P003,Wireless Headphones,Accessories,Mid,Online,Enterprise,4,6813.9,15.64,22991.96,21.82,5017.78
ORD10345,2025-09-01,West,Ahmedabad,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,1,5381.06,0.32,5363.65,34.93,1873.64
ORD10346,2024-08-07,North,Delhi,P011,Tablet 10,Electronics,Mid,Retail,Consumer,2,25244.45,8.22,46337.31,16.82,7795.13
ORD10347,2023-03-18,South,Chennai,P003,Wireless Headphones,Accessories,Mid,Corporate,Consumer,5,7086.92,10.47,31725.66,25.41,8060.09
ORD10348,2025-03-24,West,Mumbai,P012,Smartphone X,Electronics,Premium,Corporate,Enterprise,2,58385.54,20.52,92805.87,9.9,9184.66
ORD10349,2023-03-18,North,Jaipur,P010,Webcam HD,Accessories,Budget,Retail,Enterprise,2,4461.39,12.21,7833.21,28.4,2224.85
ORD10350,2024-11-17,East,Bhubaneswar,P011,Tablet 10,Electronics,Mid,Online,Consumer,2,23991.92,8.34,43983.54,19.12,8408.65
ORD10351,2023-10-02,West,Pune,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,3,5400.28,8.88,14762.35,30.55,4509.81
ORD10352,2025-07-28,East,Patna,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,4,7091.2,0.0,28364.79,33.16,9406.16
ORD10353,2024-08-27,South,Bengaluru,P010,Webcam HD,Accessories,Budget,Corporate,Enterprise,3,4627.55,20.12,11089.05,24.0,2661.46
ORD10354,2025-05-25,East,Kolkata,P007,Standing Desk,Furniture,Premium,Retail,Consumer,2,29369.94,0.0,58739.89,24.57,14429.72
ORD10355,2023-10-15,West,Pune,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5310.3,5.63,10022.93,30.78,3084.73
ORD10356,2025-07-03,East,Bhubaneswar,P005,4K Monitor,Electronics,Premium,Retail,SMB,2,31571.51,9.88,56904.0,18.11,10303.88
ORD10357,2024-06-19,East,Patna,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,1,5570.97,13.26,4832.1,26.55,1282.96
ORD10358,2024-09-20,South,Chennai,P011,Tablet 10,Electronics,Mid,Online,Enterprise,6,23507.86,16.94,117148.6,13.64,15976.42
ORD10359,2024-09-28,North,Lucknow,P005,4K Monitor,Electronics,Premium,Online,Consumer,2,31753.63,6.43,59421.13,15.05,8944.5
ORD10360,2023-10-01,West,Mumbai,P008,Desk Lamp,Furniture,Budget,Retail,SMB,1,2590.94,6.96,2410.61,34.18,823.89
ORD10361,2025-05-01,West,Ahmedabad,P011,Tablet 10,Electronics,Mid,Retail,SMB,1,23574.26,5.27,22330.98,18.3,4087.22
ORD10362,2023-06-17,West,Ahmedabad,P012,Smartphone X,Electronics,Premium,Online,Enterprise,3,57596.33,11.56,152806.71,12.78,19528.0
ORD10363,2023-08-18,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Online,Consumer,2,2215.26,10.27,3975.51,26.8,1065.47
